NO_OF_FRAMES	1276
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:16:39	1348966.65231789
DATA_INCLUDED	3D
MARKER_NAMES	A3	A1	A2	B3	B1	B2	F2	F1	F3	G3	G1	G2	G4	H3	H2	H1	H4	J3	J2	J1	K4	K2	K1	K3	E1	E3	E2	C1	C3	C2	C4	L5	L3	L4	L2	L1	D3	D1	D4	D2
A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B3 X	B3 Y	B3 Z	B1 X	B1 Y	B1 Z	B2 X	B2 Y	B2 Z	F2 X	F2 Y	F2 Z	F1 X	F1 Y	F1 Z	F3 X	F3 Y	F3 Z	G3 X	G3 Y	G3 Z	G1 X	G1 Y	G1 Z	G2 X	G2 Y	G2 Z	G4 X	G4 Y	G4 Z	H3 X	H3 Y	H3 Z	H2 X	H2 Y	H2 Z	H1 X	H1 Y	H1 Z	H4 X	H4 Y	H4 Z	J3 X	J3 Y	J3 Z	J2 X	J2 Y	J2 Z	J1 X	J1 Y	J1 Z	K4 X	K4 Y	K4 Z	K2 X	K2 Y	K2 Z	K1 X	K1 Y	K1 Z	K3 X	K3 Y	K3 Z	E1 X	E1 Y	E1 Z	E3 X	E3 Y	E3 Z	E2 X	E2 Y	E2 Z	C1 X	C1 Y	C1 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	C4 X	C4 Y	C4 Z	L5 X	L5 Y	L5 Z	L3 X	L3 Y	L3 Z	L4 X	L4 Y	L4 Z	L2 X	L2 Y	L2 Z	L1 X	L1 Y	L1 Z	D3 X	D3 Y	D3 Z	D1 X	D1 Y	D1 Z	D4 X	D4 Y	D4 Z	D2 X	D2 Y	D2 Z	
445.599	1100.073	156.557	431.407	1299.986	150.727	496.319	1203.214	156.618	556.740	287.843	156.883	532.845	488.442	164.589	602.886	394.706	162.533	-808.647	388.188	113.384	-749.153	486.580	109.733	-757.936	286.992	141.868	601.660	748.804	375.914	402.471	963.907	368.503	586.142	875.893	374.649	444.526	618.775	371.087	56.568	644.545	552.217	64.073	876.728	553.518	277.884	852.321	558.933	271.003	656.045	556.750	-290.969	768.196	584.246	-136.133	900.525	592.464	12.111	760.023	595.886	-340.027	652.926	539.439	-544.729	875.090	537.378	-329.811	884.793	542.631	-552.622	678.841	536.424	-730.872	1329.227	145.856	-727.313	1126.419	140.273	-786.346	1227.276	135.678	0.112	1238.304	165.175	-142.378	1050.661	138.649	-120.979	1251.827	143.368	-21.853	1036.336	159.805	-796.897	567.675	303.461	-800.846	803.895	337.623	-886.786	669.098	312.608	-874.959	950.136	353.631	-774.435	1039.526	373.485	-224.630	226.809	172.866	-85.461	419.996	168.734	-101.720	216.086	191.726	-205.484	427.330	151.862
455.923	1112.044	158.447	448.020	1312.549	156.675	509.776	1213.795	161.176	543.494	298.325	134.759	521.560	498.909	145.875	590.552	404.966	139.880	-814.054	393.736	105.966	-753.573	491.178	104.490	-767.625	291.810	138.787	601.610	749.559	361.325	408.793	970.373	365.709	589.715	876.656	365.764	440.851	624.105	354.006	62.494	649.671	546.767	63.460	882.119	545.298	277.844	863.936	549.335	276.677	667.817	549.695	-288.713	765.944	578.578	-136.605	900.943	587.086	14.981	763.181	589.582	-335.622	649.501	535.940	-543.907	869.597	531.646	-329.163	881.617	536.535	-549.290	672.901	533.613	-707.906	1335.298	146.820	-711.653	1132.509	138.536	-767.020	1235.469	133.881	-6.815	1234.959	168.491	-145.044	1045.316	134.136	-127.665	1246.675	144.737	-24.738	1032.803	157.443	-800.878	574.219	295.893	-797.667	810.145	332.453	-887.524	678.239	305.601	-867.083	958.396	349.888	-763.946	1044.472	370.933	-215.887	214.121	198.712	-78.935	408.159	180.104	-92.958	206.348	214.646	-199.651	413.360	165.405
460.878	1121.438	156.571	453.370	1322.897	162.651	514.383	1224.043	159.772	0.000	0.000	0.000	521.188	499.979	144.953	586.501	403.473	142.039	-817.382	397.520	101.135	-751.491	493.572	100.739	-773.898	295.060	136.457	604.114	752.525	349.392	414.585	975.947	357.842	594.286	879.759	355.439	441.674	629.267	343.411	70.594	656.206	542.145	62.983	888.465	533.957	278.090	877.875	536.105	283.921	682.039	543.088	-284.182	767.716	572.887	-133.854	904.682	576.720	19.457	768.481	581.879	-329.994	649.454	534.892	-539.771	867.773	525.639	-326.104	882.393	528.714	-544.441	671.186	532.813	-694.527	1338.327	150.062	-702.734	1136.766	138.816	-756.764	1240.730	137.196	-11.464	1229.274	171.812	-145.713	1038.203	128.716	-132.288	1240.110	147.404	-26.264	1027.489	154.086	-802.761	579.937	295.309	-793.797	815.873	330.020	-886.974	685.904	304.719	-859.322	966.017	346.680	-754.513	1049.797	366.696	-206.911	203.148	209.696	-72.131	397.467	188.584	-84.182	197.252	230.598	-192.516	400.116	169.687
460.116	1129.016	153.262	454.105	1328.659	168.240	515.000	1229.555	159.658	545.144	306.282	137.888	522.694	502.573	142.586	588.708	406.433	140.740	-819.581	400.363	100.522	-751.924	495.280	99.928	-777.504	297.480	136.127	608.369	756.925	339.761	419.109	980.768	347.758	598.628	884.340	344.314	445.524	633.255	335.600	79.641	662.936	539.608	63.738	894.562	522.670	279.303	891.575	524.246	291.804	696.322	538.909	-278.827	769.416	567.548	-130.080	907.856	568.512	24.872	773.957	575.490	-323.460	650.465	529.853	-535.974	865.653	521.991	-322.277	882.771	523.515	-538.165	669.155	530.397	-688.423	1340.475	149.879	-698.545	1138.415	138.472	-751.769	1242.911	138.413	-11.723	1226.215	173.500	-145.550	1034.785	127.092	-132.759	1236.553	149.789	-24.021	1024.762	151.801	-801.604	582.703	295.638	-789.432	818.588	329.352	-884.438	689.792	305.779	-852.899	969.626	346.352	-746.786	1052.169	364.897	-200.992	197.238	218.264	-67.344	392.374	189.684	-77.946	193.043	235.233	-188.477	394.680	173.467
467.920	1133.990	147.226	465.951	1333.705	160.998	524.461	1233.526	151.381	540.079	306.859	140.949	521.765	506.076	140.404	587.638	409.744	141.667	-817.066	400.214	104.734	-749.408	495.183	102.372	-774.079	297.375	138.747	612.594	758.202	332.737	427.094	984.624	345.207	604.929	885.578	339.297	447.770	637.367	325.975	88.270	667.256	536.888	66.658	897.926	516.802	282.122	900.277	516.688	299.541	705.708	534.368	-272.658	769.515	565.709	-125.119	908.776	565.854	31.095	776.329	571.418	-317.221	650.116	528.900	-530.891	864.068	521.375	-317.340	882.605	522.240	-532.012	668.727	528.298	-684.305	1340.154	151.488	-693.516	1138.139	139.104	-746.819	1242.543	140.497	-9.792	1225.214	173.608	-143.862	1033.868	127.672	-131.133	1235.563	151.494	-21.146	1024.128	151.111	-796.626	582.223	295.305	-784.235	818.462	328.728	-879.401	689.463	305.442	-848.089	968.812	344.912	-741.481	1051.892	363.305	-198.191	196.615	219.411	-64.715	391.478	187.922	-74.898	191.999	233.626	-186.175	394.031	174.155
484.445	1138.030	146.252	484.516	1338.653	155.346	540.740	1237.094	146.566	528.584	304.420	148.864	522.324	507.365	139.373	583.789	408.318	145.106	-813.938	399.000	109.212	-750.012	494.104	105.973	-769.731	296.022	140.975	616.994	756.545	326.767	437.840	987.195	348.722	612.846	883.848	339.408	449.193	640.339	317.214	96.337	670.177	535.654	71.196	900.427	515.431	286.622	905.930	513.729	306.867	711.744	531.227	-266.480	769.663	567.014	-119.244	909.602	565.808	36.938	778.654	570.280	-310.793	650.593	527.271	-524.894	863.008	523.485	-311.374	882.494	523.201	-525.176	667.985	528.993	-681.603	1338.177	150.189	-690.376	1135.966	138.978	-743.778	1240.090	139.069	-8.044	1225.647	173.073	-141.353	1033.309	128.967	-129.705	1235.275	152.712	-19.462	1025.472	151.477	-791.048	580.300	299.578	-779.312	816.679	332.167	-874.144	687.255	309.933	-843.623	966.751	348.355	-737.246	1050.264	365.679	-191.610	196.794	215.789	-59.093	392.258	183.526	-67.858	192.365	227.334	-180.937	394.662	172.428
500.790	1139.625	154.066	503.208	1341.050	163.792	559.108	1239.037	160.016	530.119	304.837	150.255	524.591	508.319	137.775	585.638	409.150	143.043	-811.287	397.288	112.946	-746.172	492.021	109.401	-766.328	293.552	141.495	623.042	755.273	328.370	447.047	988.347	351.025	620.528	882.741	342.791	453.675	641.577	317.123	105.091	673.810	537.718	75.595	903.535	515.048	290.798	913.176	512.502	314.846	719.435	532.262	-259.373	769.774	569.802	-113.497	910.931	567.557	43.931	781.340	571.483	-303.571	650.289	529.987	-518.215	862.070	528.329	-304.925	882.154	526.577	-517.997	667.688	532.518	-678.951	1334.083	149.938	-688.083	1130.920	141.222	-741.454	1235.516	140.977	-6.742	1227.851	171.508	-139.753	1034.563	131.517	-128.667	1236.325	152.499	-17.037	1025.829	151.051	-785.564	577.250	308.505	-773.996	813.716	339.077	-868.787	683.986	319.359	-838.540	963.753	355.131	-732.164	1047.746	369.998	-180.069	199.818	206.913	-49.213	396.643	182.922	-56.453	195.829	222.298	-170.919	397.732	169.335
519.944	1138.606	159.279	528.364	1339.830	169.951	581.084	1236.014	163.981	525.069	303.497	150.018	525.360	506.640	139.005	583.301	405.541	144.996	-807.031	393.603	118.203	-741.897	490.192	112.271	-760.462	289.456	142.283	629.049	748.898	334.511	460.074	986.718	359.051	630.225	876.294	349.567	456.308	640.432	319.071	113.493	677.129	542.176	81.131	906.474	517.371	296.262	918.599	514.416	322.757	725.458	535.881	-251.832	769.774	574.672	-107.264	912.185	571.375	51.344	783.931	574.950	-295.310	649.541	534.366	-511.476	859.909	535.406	-298.325	881.567	532.495	-509.907	665.971	538.532	-678.685	1326.318	148.408	-686.190	1123.891	143.084	-740.372	1228.018	141.557	-5.915	1229.271	170.129	-137.367	1034.492	132.762	-128.199	1236.459	152.461	-16.472	1028.229	151.918	-778.594	572.269	319.265	-768.218	809.444	346.677	-862.316	679.930	329.633	-833.430	959.164	361.275	-727.424	1043.924	374.522	-168.264	200.846	203.380	-39.109	399.080	183.708	-44.653	197.667	219.108	-161.139	399.422	169.513
533.857	1136.244	166.365	553.859	1335.171	180.866	601.799	1229.274	172.741	516.679	300.989	150.027	524.717	504.347	142.314	578.652	400.802	147.922	-802.484	388.766	123.316	-736.768	484.660	119.518	-754.577	283.898	141.942	635.075	738.826	339.289	474.071	982.086	370.009	640.654	865.799	357.317	458.618	636.773	321.234	121.265	677.929	546.969	88.863	907.404	524.068	304.038	919.645	521.117	330.443	726.190	540.968	-243.842	768.890	581.164	-99.925	911.986	578.474	59.341	784.699	580.648	-286.643	648.321	537.371	-504.285	856.993	543.638	-291.237	880.354	540.363	-501.150	663.503	544.488	-677.925	1317.434	147.387	-683.984	1114.110	145.658	-739.022	1217.956	143.135	-2.041	1232.223	166.852	-132.720	1036.065	136.712	-124.780	1238.159	152.826	-11.035	1030.768	152.342	-770.816	565.626	333.923	-761.750	803.239	355.550	-855.266	674.958	344.914	-827.514	953.099	367.629	-721.890	1038.788	377.303	-159.386	203.144	210.694	-30.989	400.967	187.966	-35.555	200.271	224.022	-153.227	401.574	175.889
555.411	1131.738	182.580	581.318	1329.363	203.319	626.087	1222.476	193.157	511.620	296.990	148.761	525.651	500.349	143.810	576.828	395.139	148.886	-795.676	383.170	130.479	-730.267	479.223	127.500	-746.386	278.223	142.499	641.621	727.954	347.698	487.659	975.787	380.932	651.057	854.361	367.511	462.188	631.736	326.913	129.602	677.430	551.970	96.702	906.946	532.588	311.856	919.769	529.276	338.745	725.860	546.662	-235.450	767.025	588.565	-91.738	910.453	588.081	67.745	783.209	587.830	-277.030	646.667	541.899	-497.300	852.600	553.596	-284.560	878.571	550.538	-492.036	659.120	549.788	-676.882	1306.494	145.980	-681.210	1103.947	147.925	-737.128	1207.239	144.038	3.174	1235.117	163.288	-128.139	1038.659	141.524	-120.048	1240.733	153.262	-5.295	1033.076	152.503	-761.474	558.115	346.790	-754.740	796.358	363.808	-847.130	663.977	354.025	-821.987	945.646	372.540	-717.256	1032.568	380.216	-151.250	206.246	221.722	-23.272	404.641	197.720	-27.656	204.085	236.103	-145.567	404.284	184.500
580.215	1125.431	202.842	613.991	1321.089	230.612	654.531	1212.867	217.014	501.950	295.433	145.282	523.953	496.809	147.854	571.365	388.847	153.296	-789.938	377.803	136.310	-725.277	474.264	133.833	-739.302	272.806	142.447	647.484	714.010	356.407	503.334	967.931	394.358	662.032	839.476	379.215	464.345	626.018	332.162	137.175	676.479	557.107	105.399	906.655	542.292	320.648	918.489	539.700	346.589	724.084	553.142	-226.748	764.897	595.171	-83.538	909.204	596.873	76.158	782.264	594.443	-266.996	645.083	546.061	-490.022	847.586	563.170	-277.681	876.623	560.501	-482.354	654.883	554.304	-676.908	1296.171	143.741	-678.807	1094.125	149.868	-735.842	1196.227	143.916	7.452	1237.480	160.293	-123.768	1040.127	145.653	-116.058	1242.286	154.012	-0.274	1035.146	152.494	-752.289	550.979	361.131	-747.733	789.618	373.901	-838.637	653.088	365.479	-816.285	938.276	380.666	-712.279	1026.295	385.597	-142.902	207.711	233.009	-15.717	405.740	203.100	-19.159	206.030	244.949	-138.262	404.940	192.395
606.278	1117.141	226.010	648.298	1310.028	261.297	684.255	1200.665	244.996	492.075	292.435	144.056	522.696	492.798	151.563	565.197	381.389	157.281	-786.154	373.473	140.056	-721.767	470.179	138.713	-735.275	268.539	141.726	652.614	698.913	366.363	520.349	957.332	409.129	672.697	823.059	392.866	466.115	620.463	337.666	144.170	675.267	562.175	114.099	906.647	551.826	329.365	916.783	550.695	353.919	720.807	560.672	-218.482	761.690	600.765	-76.181	907.061	606.119	84.128	781.201	600.666	-257.885	643.060	549.672	-482.571	842.746	571.504	-270.440	874.131	569.065	-473.335	650.947	558.094	-675.641	1286.299	143.804	-676.664	1084.717	153.478	-734.274	1186.344	147.067	10.493	1239.917	157.028	-119.734	1041.078	149.121	-113.076	1243.801	154.038	4.093	1037.278	153.343	-744.483	545.136	374.549	-740.628	783.964	382.716	-831.218	647.425	378.566	-809.687	932.516	387.953	-706.088	1020.999	389.558	-132.452	211.017	235.897	-6.357	409.829	206.658	-8.663	209.824	247.096	-129.162	408.273	196.508
633.956	1106.898	249.653	683.381	1296.377	293.309	714.340	1185.763	271.458	480.767	290.530	143.048	521.719	488.112	156.673	557.139	377.264	158.066	-778.661	369.644	141.911	-714.852	466.761	141.555	-727.201	265.088	140.878	656.180	683.301	375.805	536.030	946.666	423.267	681.795	805.167	406.532	466.289	614.310	342.297	150.816	674.938	564.941	121.778	906.391	561.406	337.081	915.422	561.542	360.433	721.533	564.321	-211.102	758.832	605.362	-69.687	904.333	614.788	91.456	779.782	606.218	-248.867	640.363	550.283	-476.018	836.555	578.839	-264.147	870.384	576.937	-464.311	645.551	556.224	-674.381	1278.930	142.889	-673.880	1077.737	155.704	-732.214	1178.688	148.443	11.671	1242.585	153.890	-115.536	1041.603	153.238	-111.130	1244.523	153.674	8.284	1039.094	154.368	-735.989	539.761	380.891	-733.738	778.628	388.249	-823.518	642.084	385.149	-803.728	926.734	393.152	-700.755	1015.965	393.913	-117.969	213.770	228.958	6.081	415.421	205.662	5.740	214.383	241.330	-116.698	412.913	193.623
659.796	1096.409	272.587	717.551	1281.639	323.178	743.803	1170.008	300.951	467.710	291.440	141.624	516.681	486.728	160.928	546.000	373.762	161.219	-765.794	365.827	138.830	-702.925	463.374	140.040	-713.196	261.635	138.993	657.988	668.339	384.264	551.184	935.565	437.951	689.306	787.771	419.057	465.327	610.146	346.441	157.266	676.040	564.795	127.786	905.889	570.747	343.229	915.253	571.798	367.487	723.407	572.734	-204.506	754.761	608.305	-64.522	901.127	622.109	97.904	778.149	611.114	-240.822	637.175	550.523	-470.047	830.267	582.261	-258.586	866.407	582.107	-456.305	640.271	555.652	-671.817	1274.720	142.015	-669.133	1073.567	156.852	-728.614	1174.020	148.826	14.935	1243.079	151.698	-110.178	1040.865	155.098	-108.504	1244.109	150.955	13.563	1039.595	155.755	-726.823	535.253	380.761	-726.468	773.603	390.526	-815.162	637.008	386.387	-797.761	921.474	397.189	-695.485	1011.379	398.391	-103.757	217.011	216.586	18.284	420.977	202.222	20.103	218.511	229.760	-104.643	417.622	189.275
681.082	1085.567	293.295	747.645	1265.459	350.033	768.037	1153.794	326.210	454.991	293.117	139.051	512.988	485.235	164.002	538.208	371.194	162.141	-751.725	362.706	137.524	-689.443	460.589	138.104	-698.697	258.757	139.297	659.236	656.667	393.102	562.706	927.514	450.450	695.128	773.819	430.458	465.676	608.629	353.129	162.919	674.841	567.776	132.760	904.880	580.030	348.021	914.743	584.239	374.323	720.811	576.721	-198.871	748.413	609.480	-60.732	896.917	628.442	103.063	776.108	615.313	-234.036	632.914	549.133	-464.623	823.932	582.754	-253.444	861.345	585.190	-449.643	634.436	552.626	-664.962	1273.204	142.076	-660.739	1072.163	156.674	-720.505	1171.628	146.776	18.531	1242.721	150.900	-104.101	1038.924	155.750	-105.012	1242.247	148.838	19.669	1039.371	157.620	-717.654	531.218	371.869	-718.995	769.448	386.619	-806.633	632.927	378.490	-791.299	918.131	395.854	-689.888	1007.059	399.966	-89.755	218.369	208.236	30.190	423.798	197.473	34.926	220.778	220.027	-93.064	418.900	186.885
692.773	1077.029	311.140	761.511	1254.396	373.066	779.883	1142.353	348.942	453.222	293.044	134.610	514.178	483.392	164.712	538.399	369.456	158.122	-741.350	359.158	141.460	-679.728	457.604	138.234	-687.429	255.754	143.257	662.898	649.210	401.240	570.578	921.456	459.235	700.521	765.959	438.941	467.723	602.905	360.426	166.533	672.434	570.398	138.448	902.486	588.650	353.731	909.940	596.484	376.250	714.921	583.972	-194.422	743.848	609.589	-57.492	892.494	633.209	107.188	773.469	620.036	-229.019	629.392	548.359	-460.640	821.578	580.233	-248.620	857.819	584.552	-444.154	630.251	549.942	-654.203	1275.460	144.334	-649.548	1073.980	154.621	-709.551	1173.232	144.799	23.380	1242.257	150.243	-96.843	1037.015	156.220	-100.171	1240.186	147.371	26.767	1038.968	159.188	-708.180	528.287	360.254	-711.194	765.980	378.890	-797.848	629.490	368.048	-784.839	912.687	389.805	-683.653	1003.647	397.711	-72.601	218.685	206.603	44.997	425.687	199.910	51.696	222.479	220.720	-78.032	418.990	187.487
693.750	1073.939	317.005	0.000	0.000	0.000	780.636	1140.225	353.699	458.856	290.255	129.235	519.098	479.864	164.623	544.185	366.659	152.625	-732.695	357.803	142.823	-671.328	456.264	135.926	-678.737	254.584	146.863	668.768	645.428	410.154	575.308	918.051	463.502	705.997	762.880	443.503	473.457	596.982	371.778	168.743	669.526	572.847	144.243	899.126	595.364	359.451	902.701	606.964	378.840	708.582	590.458	-191.077	740.954	608.263	-54.935	890.050	634.377	110.165	771.103	624.315	-224.737	626.123	547.614	-456.243	819.592	573.804	-244.350	855.127	581.401	-439.798	626.678	545.928	-642.102	1281.033	152.029	-638.115	1079.130	155.870	-697.945	1179.047	149.508	31.459	1240.463	151.052	-87.076	1034.299	155.534	-91.378	1236.967	146.074	36.544	1037.372	161.559	-700.984	528.691	345.363	-703.506	765.562	368.004	-790.260	629.898	353.050	-776.934	910.679	379.845	-675.674	1003.021	393.177	-53.949	214.970	212.711	61.377	423.343	207.803	68.960	221.153	232.048	-61.130	414.541	189.802
685.984	1072.609	312.270	747.221	1253.052	376.114	0.000	0.000	0.000	472.646	286.388	121.257	527.641	476.543	162.787	555.885	364.966	143.250	-727.737	360.818	144.115	-665.535	458.637	133.044	-674.908	256.943	149.994	676.923	645.464	416.740	576.518	916.755	462.605	711.299	764.931	445.466	482.475	590.202	383.595	170.478	663.858	577.946	150.347	894.918	599.120	365.470	893.971	613.706	380.538	698.935	599.091	-187.929	738.855	607.505	-51.661	888.033	632.540	113.271	768.532	626.858	-222.776	623.556	547.951	-451.190	821.113	565.884	-238.834	853.270	576.313	-437.050	627.083	543.015	-629.058	1288.892	160.683	-626.318	1086.854	156.978	-685.666	1187.904	155.057	40.157	1237.643	151.753	-76.996	1030.619	154.687	-82.655	1233.210	143.299	46.591	1034.661	163.343	-695.234	531.964	332.152	-695.888	769.003	359.155	-783.806	633.222	340.445	-768.018	917.732	375.006	-666.391	1005.193	388.422	-39.882	210.341	222.910	74.021	419.618	214.776	82.713	217.601	244.568	-48.002	409.151	194.698
677.798	1070.517	296.160	734.668	1256.293	347.293	765.223	1139.450	312.240	490.789	282.882	115.992	539.109	473.650	161.497	570.625	363.701	137.418	-725.777	365.412	144.663	-662.175	462.173	130.422	-674.784	260.544	152.225	685.291	647.099	420.762	575.802	916.740	459.920	715.735	768.834	445.980	492.851	584.713	390.977	171.256	656.152	582.905	156.553	889.003	599.538	371.630	883.177	615.314	381.980	687.676	601.715	-185.371	736.745	606.717	-47.359	884.609	629.695	115.914	764.120	628.352	-224.881	621.791	548.285	-443.886	830.605	559.557	-230.356	852.596	571.150	-438.946	635.018	542.200	-611.179	1296.929	165.260	-612.432	1093.939	155.739	-670.079	1196.207	155.595	49.630	1234.411	152.222	-67.729	1027.405	152.183	-73.001	1230.072	140.736	55.467	1031.516	165.112	-692.366	537.855	324.474	-690.023	775.032	350.785	-779.682	638.835	329.449	-760.109	923.064	363.098	-657.357	1010.791	379.474	-32.719	206.268	226.855	82.254	414.711	218.146	89.815	213.388	252.233	-39.621	404.393	194.169
669.906	1066.189	273.210	718.761	1257.882	307.585	749.942	1145.899	295.024	516.866	274.309	117.106	555.211	467.888	163.486	592.557	358.289	140.358	-725.135	368.094	141.959	-660.734	464.356	127.702	-675.156	263.156	152.288	694.117	651.250	421.555	573.190	916.966	452.433	719.391	775.319	441.241	503.645	578.477	397.101	173.265	647.617	579.781	162.058	879.520	600.289	376.956	870.548	615.350	384.576	675.304	598.370	-182.293	737.280	605.879	-40.838	881.294	628.199	119.344	756.424	627.941	-227.924	623.068	551.166	-435.936	843.068	556.503	-221.592	854.303	568.345	-440.978	647.544	541.775	-594.749	1301.088	158.954	-599.869	1098.185	148.687	-655.500	1201.433	145.809	56.110	1232.230	152.454	-62.089	1025.662	151.793	-66.426	1228.227	139.585	61.083	1029.318	165.925	-691.114	544.226	326.412	-685.656	781.870	347.678	-776.524	651.605	331.643	-754.058	930.841	356.091	-650.089	1017.871	370.807	-30.454	204.750	220.018	84.983	412.993	212.791	92.155	211.276	244.916	-36.514	403.394	189.289
655.692	1057.880	243.947	693.307	1253.477	264.257	720.877	1162.804	288.235	554.693	258.285	123.300	580.594	454.097	167.394	627.126	349.236	148.414	-720.670	370.811	136.531	-655.498	466.897	125.718	-671.688	265.811	149.134	703.276	656.471	421.349	567.991	916.689	433.655	721.833	782.817	432.729	517.698	572.958	401.749	177.287	640.642	577.714	166.856	872.533	594.310	381.853	863.345	607.107	389.585	667.537	593.821	-178.297	736.839	605.478	-33.706	878.171	625.181	124.737	749.195	624.685	-229.128	623.900	549.969	-428.355	851.782	557.014	-213.535	854.789	567.641	-441.401	656.080	541.656	-587.668	1300.468	142.204	-593.392	1097.623	138.724	-648.790	1200.811	132.523	63.021	1233.529	150.445	-58.659	1029.171	155.502	-59.708	1231.693	140.226	64.738	1030.643	165.641	-689.182	549.214	330.988	-682.524	787.048	345.977	-774.255	655.264	332.715	-749.298	936.821	351.551	-644.719	1023.310	364.529	-36.621	209.431	199.341	81.559	416.629	199.615	85.505	214.525	224.352	-39.423	410.459	174.217
