NO_OF_FRAMES	905
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:44:51	1350659.19285559
DATA_INCLUDED	3D
MARKER_NAMES	A3	A1	A2	B1	B3	B2	G3	G1	G2	G4	C1	C4	C3	C2	D4	D2	D3	D1	E3	E2	E1	F1	F2	F3	L3	L2	L1	L4	L5	J2	J3	J1	H4	H1	H2	H3	K2	K4	K1	K3
A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B1 X	B1 Y	B1 Z	B3 X	B3 Y	B3 Z	B2 X	B2 Y	B2 Z	G3 X	G3 Y	G3 Z	G1 X	G1 Y	G1 Z	G2 X	G2 Y	G2 Z	G4 X	G4 Y	G4 Z	C1 X	C1 Y	C1 Z	C4 X	C4 Y	C4 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	D4 X	D4 Y	D4 Z	D2 X	D2 Y	D2 Z	D3 X	D3 Y	D3 Z	D1 X	D1 Y	D1 Z	E3 X	E3 Y	E3 Z	E2 X	E2 Y	E2 Z	E1 X	E1 Y	E1 Z	F1 X	F1 Y	F1 Z	F2 X	F2 Y	F2 Z	F3 X	F3 Y	F3 Z	L3 X	L3 Y	L3 Z	L2 X	L2 Y	L2 Z	L1 X	L1 Y	L1 Z	L4 X	L4 Y	L4 Z	L5 X	L5 Y	L5 Z	J2 X	J2 Y	J2 Z	J3 X	J3 Y	J3 Z	J1 X	J1 Y	J1 Z	H4 X	H4 Y	H4 Z	H1 X	H1 Y	H1 Z	H2 X	H2 Y	H2 Z	H3 X	H3 Y	H3 Z	K2 X	K2 Y	K2 Z	K4 X	K4 Y	K4 Z	K1 X	K1 Y	K1 Z	K3 X	K3 Y	K3 Z	
-1535.919	1944.939	148.502	-1514.087	2144.140	160.920	-1467.143	2037.143	152.801	-1555.714	1316.875	151.382	-1566.724	1115.321	147.154	-1503.430	1212.801	148.747	-1436.126	1562.426	338.626	-1594.387	1810.101	340.343	-1428.841	1689.279	337.727	-1612.688	1461.217	343.146	-2038.316	2167.342	161.501	-2065.295	1966.003	157.906	-2188.271	1982.963	155.566	-2161.808	2184.113	159.950	-2159.213	1150.733	155.480	-2259.963	1366.032	135.748	-2283.839	1163.831	149.573	-2136.811	1353.235	142.671	-2779.293	1997.798	154.383	-2843.267	2102.046	152.576	-2753.131	2235.069	243.233	-2801.094	1374.031	140.868	-2860.297	1277.090	146.308	-2806.621	1171.973	152.480	-2836.223	1696.530	376.527	-2911.168	1843.199	380.537	-2810.744	1935.133	380.665	-2922.033	1558.377	374.597	-2831.069	1456.547	370.927	-2150.375	1802.360	583.368	-2309.747	1676.945	592.077	-2006.718	1656.313	583.371	-1752.875	1544.602	538.407	-1741.308	1740.889	529.527	-1955.559	1772.274	533.704	-1968.803	1539.524	543.280	-2566.788	1785.201	560.350	-2363.510	1558.775	548.152	-2350.816	1791.967	550.364	-2577.101	1589.190	556.321
-1535.943	1944.933	148.480	-1514.068	2144.113	160.903	-1467.087	2037.084	152.686	-1555.779	1316.950	151.229	-1566.756	1115.335	147.116	-1503.499	1212.844	148.500	-1436.141	1562.424	338.430	-1594.387	1810.083	340.271	-1428.826	1689.308	337.769	-1612.741	1461.245	342.923	-2038.291	2167.302	161.508	-2065.322	1965.877	157.738	-2188.251	1982.950	155.519	-2161.792	2184.098	159.979	-2159.235	1150.733	155.467	-2259.897	1365.986	135.545	-2283.845	1163.738	149.520	-2136.832	1353.211	142.486	-2778.892	1997.554	154.281	-2843.503	2101.988	152.977	-2753.166	2234.942	243.254	-2800.915	1373.849	140.804	-2860.341	1277.217	146.484	-2806.626	1171.980	152.384	-2836.241	1696.659	376.575	-2911.337	1843.382	380.807	-2810.818	1935.107	380.880	-2921.927	1558.386	374.451	-2831.096	1456.480	370.982	-2150.430	1802.373	583.349	-2309.799	1676.982	591.945	-2006.690	1656.165	583.277	-1752.906	1544.564	538.327	-1741.344	1740.842	529.303	-1955.554	1772.274	533.684	-1968.841	1539.503	543.038	-2566.784	1785.226	560.372	-2363.535	1558.790	548.223	-2350.805	1791.972	550.200	-2577.182	1589.204	556.184
-1535.942	1944.893	148.432	-1514.110	2144.064	160.842	-1467.114	2037.090	152.728	-1555.821	1316.823	151.142	-1566.789	1115.256	147.070	-1503.568	1212.755	148.471	-1436.227	1562.388	338.418	-1594.412	1810.044	340.224	-1428.940	1689.268	337.700	-1612.815	1461.179	342.869	-2038.283	2167.325	161.606	-2065.316	1966.055	157.936	-2188.237	1982.922	155.509	-2161.781	2184.144	160.076	-2159.252	1150.697	155.462	-2260.044	1365.883	135.644	-2283.953	1163.782	149.605	-2136.865	1353.203	142.511	-2779.009	1997.580	154.376	-2843.329	2101.853	152.913	-2753.122	2235.034	243.145	-2801.003	1373.844	140.823	-2860.336	1277.219	146.508	-2806.701	1171.953	152.432	-2836.262	1696.638	376.500	-2911.209	1843.376	380.687	-2810.867	1935.058	380.961	-2922.065	1558.318	374.514	-2831.094	1456.446	370.948	-2150.406	1802.361	583.330	-2309.847	1676.919	591.824	-2006.710	1656.396	583.632	-1752.961	1544.497	538.331	-1741.359	1740.751	529.240	-1955.584	1772.228	533.656	-1968.924	1539.494	543.030	-2566.776	1785.196	560.320	-2363.492	1558.781	548.159	-2350.875	1791.948	550.110	-2577.161	1589.169	556.177
-1535.861	1944.930	148.345	-1514.041	2144.102	160.869	-1467.076	2037.088	152.657	-1555.757	1316.770	151.195	-1566.752	1115.218	146.992	-1503.505	1212.760	148.418	-1436.176	1562.333	338.400	-1594.337	1810.056	340.275	-1428.899	1689.267	337.617	-1612.807	1461.107	342.791	-2038.314	2167.354	161.471	-2065.294	1966.018	157.818	-2188.219	1982.940	155.434	-2161.727	2184.123	159.917	-2159.219	1150.650	155.443	-2259.911	1365.899	135.769	-2283.808	1163.686	149.391	-2136.820	1353.203	142.572	-2779.126	1997.699	154.263	-2842.418	2101.562	151.931	-2753.261	2235.349	243.040	-2800.906	1373.836	140.729	-2860.307	1277.203	146.296	-2806.630	1172.036	152.381	-2836.143	1696.571	376.313	-2911.156	1843.292	380.505	-2810.789	1935.128	380.673	-2922.006	1558.278	374.387	-2831.062	1456.451	370.831	-2150.361	1802.295	583.249	-2309.851	1676.794	591.720	-2006.698	1656.178	583.080	-1752.923	1544.503	538.284	-1741.303	1740.754	529.342	-1955.505	1772.181	533.614	-1968.827	1539.414	543.039	-2566.774	1785.104	560.208	-2363.496	1558.759	548.004	-2350.841	1791.896	550.202	-2577.167	1589.136	556.083
-1535.913	1944.964	148.297	-1514.038	2144.139	160.704	-1467.136	2037.229	152.606	-1555.744	1316.894	151.194	-1566.754	1115.343	146.933	-1503.434	1212.849	148.477	-1436.104	1562.414	338.433	-1594.385	1810.097	340.181	-1428.891	1689.357	337.517	-1612.712	1461.227	342.871	-2038.284	2167.378	161.311	-2065.363	1966.154	157.759	-2188.259	1983.001	155.327	-2161.782	2184.238	159.832	-2159.199	1150.693	155.292	-2259.944	1365.891	135.692	-2283.909	1163.831	149.425	-2136.851	1353.225	142.518	-2779.286	1997.924	154.214	-2842.964	2101.893	152.241	-2753.275	2235.244	243.169	-2800.959	1373.912	140.609	-2860.410	1277.222	146.176	-2806.642	1172.040	152.253	-2836.171	1696.535	376.279	-2911.342	1843.352	380.458	-2810.899	1935.218	380.601	-2922.023	1558.387	374.286	-2831.093	1456.560	370.717	-2150.414	1802.424	583.285	-2309.781	1676.842	591.688	-2006.794	1656.409	583.219	-1752.891	1544.568	538.186	-1741.315	1740.847	529.231	-1955.488	1772.246	533.528	-1968.867	1539.485	542.999	-2566.710	1785.137	560.053	-2363.517	1558.828	547.978	-2350.819	1791.963	550.137	-2577.208	1589.160	556.146
-1535.935	1944.984	148.326	-1514.108	2144.184	160.794	-1467.129	2037.172	152.589	-1555.732	1316.906	151.286	-1566.773	1115.361	146.976	-1503.438	1212.899	148.577	-1436.155	1562.464	338.517	-1594.371	1810.095	340.231	-1428.900	1689.431	337.645	-1612.745	1461.202	342.972	-2038.320	2167.579	161.633	-2065.370	1966.163	157.828	-2188.316	1983.060	155.573	-2161.782	2184.205	159.855	-2159.221	1150.742	155.340	-2259.940	1365.918	135.808	-2283.887	1163.862	149.467	-2136.849	1353.227	142.559	-2779.345	1997.939	154.287	-2842.659	2101.884	151.975	-2752.714	2235.447	243.154	-2801.005	1373.930	140.735	-2860.339	1277.292	146.155	-2806.688	1171.991	152.325	-2836.219	1696.550	376.275	-2911.317	1843.286	380.498	-2810.827	1935.199	380.565	-2922.022	1558.437	374.374	-2831.104	1456.549	370.826	-2150.413	1802.352	583.154	-2309.825	1676.898	591.768	-2006.805	1656.409	583.242	-1752.889	1544.595	538.276	-1741.345	1740.852	529.383	-1955.557	1772.292	533.563	-1968.874	1539.513	543.057	-2566.761	1785.164	560.134	-2363.535	1558.856	547.972	-2350.849	1791.893	550.171	-2577.219	1589.247	556.188
-1535.876	1944.912	148.458	-1514.036	2144.141	160.921	-1467.138	2037.096	152.644	-1555.761	1316.879	151.271	-1566.767	1115.305	147.090	-1503.468	1212.812	148.607	-1436.154	1562.401	338.524	-1594.345	1810.068	340.299	-1428.890	1689.312	337.727	-1612.730	1461.109	342.940	-2038.271	2167.517	161.677	-2065.310	1966.076	157.877	-2188.229	1982.954	155.486	-2161.777	2184.174	159.954	-2159.237	1150.669	155.480	-2259.815	1365.983	135.746	-2283.880	1163.769	149.594	-2136.840	1353.190	142.568	-2779.108	1997.796	154.284	-2843.450	2101.982	152.842	-2753.349	2235.276	243.138	-2800.895	1373.895	140.787	-2860.376	1277.147	146.424	-2806.687	1171.958	152.400	-2836.265	1696.502	376.536	-2911.407	1843.415	380.731	-2810.734	1935.084	380.709	-2922.016	1558.309	374.494	-2831.083	1456.450	370.937	-2150.448	1802.380	583.426	-2309.841	1676.825	591.825	-2006.742	1656.345	583.556	-1752.895	1544.483	538.338	-1741.303	1740.860	529.456	-1955.500	1772.179	533.687	-1968.828	1539.467	543.106	-2566.765	1785.086	560.305	-2363.530	1558.728	548.082	-2350.855	1791.863	550.256	-2577.168	1589.220	556.343
-1535.870	1944.829	148.550	-1514.076	2144.041	161.061	-1467.068	2037.043	152.792	-1555.792	1316.844	151.288	-1566.765	1115.241	147.166	-1503.450	1212.727	148.655	-1436.172	1562.333	338.500	-1594.376	1810.026	340.362	-1428.871	1689.223	337.818	-1612.743	1461.061	343.042	-2038.245	2167.258	161.614	-2065.247	1965.992	158.006	-2188.221	1982.882	155.570	-2161.725	2184.100	160.099	-2159.196	1150.636	155.525	-2259.927	1365.930	135.706	-2283.851	1163.606	149.525	-2136.872	1353.181	142.522	-2778.972	1997.624	154.365	-2843.526	2102.137	153.052	-2753.454	2234.886	243.247	-2801.003	1373.880	140.894	-2860.347	1277.114	146.542	-2806.675	1171.860	152.541	-2836.186	1696.439	376.572	-2911.422	1843.295	380.897	-2810.735	1934.978	380.918	-2922.055	1558.294	374.624	-2831.068	1456.430	370.981	-2150.415	1802.320	583.394	-2309.860	1676.814	591.784	-2006.668	1656.299	583.710	-1752.925	1544.454	538.358	-1741.348	1740.762	529.396	-1955.528	1772.217	533.775	-1968.835	1539.457	543.108	-2566.845	1785.104	560.458	-2363.548	1558.726	548.295	-2350.854	1791.850	550.266	-2577.190	1589.155	556.199
-1535.894	1944.901	148.547	-1514.078	2144.132	160.997	-1467.060	2037.041	152.760	-1555.733	1316.884	151.331	-1566.730	1115.301	147.152	-1503.409	1212.766	148.653	-1436.165	1562.373	338.545	-1594.375	1810.016	340.303	-1428.836	1689.271	337.806	-1612.736	1461.161	343.001	-2038.248	2167.302	161.596	-2065.284	1965.986	157.962	-2188.248	1982.911	155.519	-2161.713	2184.116	160.025	-2159.213	1150.687	155.470	-2260.073	1366.002	135.823	-2283.858	1163.682	149.448	-2136.862	1353.235	142.584	-2779.093	1997.688	154.411	-2843.343	2102.156	152.783	-2753.521	2235.204	243.131	-2801.066	1373.895	140.931	-2860.305	1277.102	146.402	-2806.657	1171.964	152.462	-2836.146	1696.564	376.470	-2911.220	1843.169	380.659	-2810.729	1934.958	380.784	-2922.055	1558.320	374.554	-2831.092	1456.499	370.940	-2150.415	1802.441	583.517	-2309.802	1676.862	591.887	-2006.701	1656.370	583.655	-1752.885	1544.518	538.342	-1741.299	1740.819	529.404	-1955.545	1772.254	533.697	-1968.848	1539.509	543.089	-2566.819	1785.176	560.357	-2363.572	1558.778	548.205	-2350.860	1791.931	550.218	-2577.245	1589.265	556.278
-1535.887	1945.034	148.399	-1514.039	2144.274	160.858	-1467.063	2037.256	152.673	-1555.690	1316.951	151.232	-1566.749	1115.429	147.020	-1503.415	1212.905	148.501	-1436.096	1562.503	338.478	-1594.323	1810.128	340.243	-1428.856	1689.395	337.626	-1612.712	1461.255	342.869	-2038.264	2167.466	161.388	-2065.308	1966.155	157.770	-2188.215	1983.172	155.526	-2161.755	2184.205	159.860	-2159.211	1150.834	155.379	-2259.937	1366.121	135.734	-2283.830	1163.842	149.365	-2136.811	1353.358	142.585	-2779.166	1997.849	154.230	-2843.210	2102.106	152.492	-2752.937	2235.769	243.026	-2801.039	1374.088	140.765	-2860.371	1277.351	146.260	-2806.698	1172.111	152.386	-2836.129	1696.518	376.410	-2911.260	1843.303	380.517	-2810.961	1935.267	380.721	-2922.021	1558.475	374.422	-2831.179	1456.663	370.879	-2150.386	1802.478	583.212	-2309.736	1676.970	591.875	-2006.774	1656.232	582.972	-1752.862	1544.598	538.202	-1741.258	1740.956	529.436	-1955.528	1772.344	533.525	-1968.797	1539.611	543.093	-2566.757	1785.287	560.217	-2363.492	1558.914	548.043	-2350.803	1792.034	550.295	-2577.127	1589.330	556.150
-1535.901	1945.065	148.466	-1514.072	2144.286	160.907	-1467.117	2037.234	152.633	-1555.741	1316.964	151.285	-1566.745	1115.392	146.990	-1503.479	1212.922	148.604	-1436.147	1562.521	338.573	-1594.355	1810.196	340.243	-1428.932	1689.427	337.573	-1612.764	1461.280	342.948	-2038.314	2167.507	161.452	-2065.292	1966.183	157.748	-2188.222	1983.075	155.447	-2161.746	2184.232	159.815	-2159.223	1150.903	155.444	-2260.008	1366.123	135.817	-2283.846	1163.997	149.513	-2136.774	1353.364	142.614	-2779.251	1997.893	154.200	-2843.436	2102.051	152.633	-2753.011	2235.393	243.132	-2801.100	1374.191	140.820	-2860.418	1277.363	146.224	-2806.757	1172.159	152.466	-2836.203	1696.697	376.325	-2911.403	1843.376	380.535	-2810.924	1935.162	380.610	-2922.094	1558.473	374.414	-2831.167	1456.660	370.872	-2150.411	1802.532	583.331	-2309.777	1677.010	591.854	-2006.800	1656.419	583.215	-1752.912	1544.667	538.231	-1741.292	1741.006	529.473	-1955.528	1772.353	533.585	-1968.791	1539.615	543.141	-2566.755	1785.319	560.199	-2363.526	1558.912	548.014	-2350.765	1792.071	550.315	-2577.132	1589.295	556.199
-1535.885	1944.921	148.408	-1514.088	2144.187	160.954	-1467.104	2037.122	152.566	-1555.740	1316.893	151.294	-1566.741	1115.353	147.062	-1503.459	1212.814	148.603	-1436.156	1562.468	338.519	-1594.339	1810.094	340.310	-1428.888	1689.349	337.649	-1612.788	1461.203	342.875	-2038.325	2167.346	161.462	-2065.364	1966.087	157.867	-2188.265	1982.980	155.493	-2161.798	2184.206	159.861	-2159.202	1150.692	155.420	-2259.884	1365.944	135.681	-2283.883	1163.747	149.443	-2136.805	1353.246	142.585	-2779.131	1997.690	154.219	-2843.253	2102.023	152.597	-2753.529	2234.980	243.212	-2801.005	1373.977	140.833	-2860.369	1277.208	146.318	-2806.694	1171.978	152.332	-2836.297	1696.569	376.488	-2911.264	1843.274	380.552	-2810.757	1935.089	380.602	-2922.064	1558.358	374.485	-2831.128	1456.561	370.894	-2150.411	1802.390	583.256	-2309.830	1676.932	591.871	-2006.786	1656.121	583.054	-1752.919	1544.597	538.358	-1741.306	1740.899	529.436	-1955.515	1772.214	533.596	-1968.849	1539.506	543.135	-2566.798	1785.198	560.271	-2363.534	1558.809	548.080	-2350.823	1791.959	550.223	-2577.180	1589.218	556.235
-1535.907	1944.852	148.405	-1514.097	2144.054	160.916	-1467.107	2037.032	152.612	-1555.740	1316.868	151.286	-1566.725	1115.314	147.116	-1503.426	1212.819	148.602	-1436.171	1562.402	338.502	-1594.361	1809.983	340.253	-1428.857	1689.324	337.794	-1612.760	1461.186	342.868	-2038.287	2167.312	161.530	-2065.288	1966.006	157.856	-2188.265	1982.905	155.438	-2161.798	2184.139	159.939	-2159.209	1150.621	155.420	-2259.819	1365.819	135.601	-2283.840	1163.637	149.450	-2136.862	1353.074	142.451	-2778.997	1997.574	154.278	-2843.046	2101.996	152.562	-2753.429	2234.902	243.244	-2800.866	1373.704	140.773	-2860.368	1277.151	146.471	-2806.688	1171.895	152.476	-2836.287	1696.465	376.542	-2911.383	1843.347	380.774	-2810.863	1935.152	380.886	-2922.041	1558.226	374.480	-2831.119	1456.460	370.885	-2150.417	1802.252	583.319	-2309.839	1676.796	591.769	-2006.754	1656.356	583.594	-1752.869	1544.505	538.329	-1741.345	1740.742	529.280	-1955.549	1772.113	533.604	-1968.837	1539.371	542.991	-2566.793	1785.121	560.305	-2363.511	1558.712	548.087	-2350.817	1791.835	550.205	-2577.189	1589.118	556.127
-1535.922	1944.878	148.524	-1514.072	2144.052	160.966	-1467.064	2037.115	152.821	-1555.786	1316.824	151.267	-1566.754	1115.267	147.119	-1503.446	1212.797	148.596	-1436.198	1562.385	338.500	-1594.370	1809.989	340.268	-1428.880	1689.302	337.828	-1612.771	1461.151	342.888	-2038.278	2167.437	161.820	-2065.282	1966.038	157.987	-2188.273	1982.880	155.514	-2161.716	2184.206	160.090	-2159.268	1150.624	155.468	-2259.999	1365.872	135.821	-2283.924	1163.749	149.663	-2136.871	1353.161	142.477	-2779.106	1997.713	154.415	-2843.196	2101.941	152.709	-2753.058	2235.640	243.054	-2801.012	1373.791	140.894	-2860.376	1277.234	146.518	-2806.670	1171.946	152.524	-2836.264	1696.420	376.550	-2911.393	1843.336	380.845	-2810.813	1935.108	380.900	-2922.094	1558.266	374.556	-2831.114	1456.458	370.955	-2150.425	1802.375	583.480	-2309.796	1676.801	591.819	-2006.707	1656.377	583.669	-1752.937	1544.530	538.370	-1741.369	1740.718	529.337	-1955.509	1772.130	533.666	-1968.815	1539.394	543.089	-2566.806	1785.045	560.286	-2363.539	1558.702	548.206	-2350.778	1791.836	550.190	-2577.191	1589.075	556.185
-1535.850	1944.927	148.477	-1514.021	2144.133	160.956	-1467.018	2037.155	152.675	-1555.743	1316.812	151.196	-1566.744	1115.238	147.083	-1503.464	1212.771	148.511	-1436.177	1562.399	338.544	-1594.330	1810.070	340.278	-1428.834	1689.310	337.688	-1612.748	1461.146	342.868	-2038.264	2167.541	161.719	-2065.243	1966.060	157.925	-2188.226	1983.017	155.613	-2161.658	2184.104	159.894	-2159.177	1150.642	155.437	-2259.961	1365.967	135.705	-2283.824	1163.801	149.598	-2136.768	1353.198	142.585	-2779.107	1997.801	154.290	-2843.298	2101.987	152.494	-2753.012	2235.702	243.039	-2800.940	1373.928	140.887	-2860.313	1277.157	146.354	-2806.665	1171.999	152.316	-2836.183	1696.474	376.450	-2911.113	1843.200	380.476	-2810.871	1935.170	380.822	-2921.976	1558.341	374.430	-2831.032	1456.430	370.880	-2150.378	1802.423	583.419	-2309.754	1676.748	591.847	-2006.683	1656.366	583.512	-1752.886	1544.509	538.317	-1741.256	1740.809	529.446	-1955.451	1772.189	533.690	-1968.748	1539.494	543.119	-2566.712	1785.064	560.199	-2363.492	1558.781	548.170	-2350.811	1791.904	550.203	-2577.149	1589.132	556.132
-1535.861	1945.026	148.395	-1513.952	2144.203	160.739	-1467.029	2037.203	152.540	-1555.783	1316.906	151.191	-1566.820	1115.330	147.018	-1503.461	1212.808	148.570	-1436.179	1562.347	338.353	-1594.280	1810.101	340.343	-1428.858	1689.269	337.551	-1612.771	1461.177	342.731	-2038.165	2167.361	161.261	-2065.230	1966.100	157.833	-2188.159	1983.057	155.455	-2161.629	2184.186	159.743	-2159.262	1150.845	155.402	-2259.965	1366.109	135.603	-2283.957	1163.926	149.469	-2136.865	1353.309	142.451	-2779.251	1997.815	154.211	-2843.179	2102.053	152.471	-2753.124	2235.465	243.087	-2801.063	1373.992	140.710	-2860.451	1277.266	146.128	-2806.783	1172.004	152.228	-2836.270	1696.782	376.385	-2911.158	1843.498	380.294	-2810.710	1935.265	380.361	-2922.110	1558.459	374.462	-2831.223	1456.641	370.967	-2150.407	1802.624	582.993	-2309.798	1677.121	591.691	-2006.805	1656.438	583.368	-1752.780	1544.985	538.520	-1741.408	1741.350	528.971	-1955.681	1772.390	533.164	-1968.570	1539.666	543.563	-2567.027	1784.851	560.118	-2363.263	1558.933	548.105	-2351.020	1792.064	550.225	-2576.893	1588.824	556.234
-1535.856	1945.111	148.473	-1514.016	2144.349	160.658	-1467.063	2037.285	152.564	-1555.783	1317.068	151.109	-1566.844	1115.472	147.133	-1503.524	1212.978	148.537	-1436.217	1562.193	338.201	-1594.352	1809.968	340.902	-1428.941	1689.164	337.933	-1612.859	1461.064	342.280	-2037.640	2167.522	160.897	-2065.015	1966.311	157.783	-2187.902	1983.432	155.868	-2161.135	2184.561	159.742	-2159.830	1151.204	155.859	-2260.177	1366.250	135.233	-2284.418	1164.374	149.392	-2137.183	1353.470	142.359	-2778.563	1997.275	153.995	-2842.669	2102.060	153.195	-2752.281	2234.956	243.479	-2801.516	1373.550	140.472	-2861.345	1277.204	145.317	-2807.967	1171.557	151.542	-2836.314	1697.069	376.545	-2910.950	1844.007	379.526	-2810.098	1935.418	378.824	-2922.517	1558.979	375.618	-2831.884	1456.897	372.673	-2150.203	1802.534	582.832	-2309.786	1677.272	591.767	-2006.811	1656.215	583.324	-1752.453	1545.350	538.691	-1741.808	1741.684	528.682	-1956.123	1772.064	532.941	-1968.202	1539.214	543.882	-2566.948	1784.996	560.362	-2363.413	1558.851	547.791	-2350.924	1792.044	550.588	-2577.034	1588.918	555.982
-1534.511	1945.036	147.995	-1511.358	2144.094	159.452	-1465.126	2036.965	150.934	-1557.343	1317.230	151.896	-1569.226	1115.636	148.201	-1505.459	1212.860	150.485	-1436.766	1560.852	337.882	-1592.953	1809.844	341.821	-1428.451	1687.786	338.435	-1614.239	1461.023	341.492	-2037.221	2166.890	161.268	-2064.859	1965.531	157.244	-2187.762	1982.933	155.725	-2160.648	2184.082	160.462	-2160.802	1150.685	155.954	-2260.655	1366.009	135.177	-2285.444	1163.977	148.924	-2137.827	1353.008	142.940	-2778.540	1997.429	154.312	-2841.059	2102.939	153.454	-2752.335	2234.398	243.353	-2801.307	1373.490	140.597	-2861.184	1277.106	145.532	-2807.777	1171.477	151.712	-2836.157	1696.974	376.537	-2910.740	1844.005	379.276	-2809.973	1935.429	378.550	-2922.374	1558.934	375.661	-2831.690	1456.891	373.020	-2150.311	1802.128	582.932	-2309.837	1676.786	591.904	-2006.740	1655.828	583.167	-1750.130	1550.709	539.431	-1743.741	1747.322	527.533	-1958.626	1772.743	531.695	-1965.617	1540.192	544.966	-2566.283	1785.951	560.736	-2364.029	1558.693	547.679	-2350.303	1791.736	550.636	-2577.574	1589.998	555.810
-1529.151	1945.096	145.673	-1500.605	2143.612	155.960	-1457.236	2035.809	145.415	-1562.477	1317.227	153.760	-1578.961	1116.076	152.013	-1513.050	1211.686	156.701	-1438.661	1556.670	337.539	-1588.228	1809.543	344.867	-1426.729	1683.643	340.520	-1619.334	1460.902	337.279	-2037.788	2163.986	162.707	-2065.225	1962.726	156.815	-2188.229	1979.973	154.751	-2161.240	2181.139	161.273	-2160.520	1147.367	155.270	-2260.305	1362.855	136.011	-2285.086	1160.478	148.875	-2137.517	1349.732	143.399	-2778.982	1998.265	154.838	-2838.491	2104.521	153.325	0.000	0.000	0.000	-2800.906	1374.494	140.666	-2860.177	1277.752	146.575	-2806.652	1172.649	152.832	-2836.311	1696.442	376.268	-2911.375	1843.408	381.660	-2810.833	1934.916	382.881	-2922.153	1558.265	372.757	-2831.244	1456.444	368.584	-2151.511	1804.116	583.080	-2310.127	1677.469	591.223	-2006.921	1658.828	583.930	-1748.064	1558.339	540.290	-1745.378	1755.138	525.535	-1960.534	1776.314	529.823	-1962.979	1544.796	545.895	-2567.737	1783.741	560.289	-2362.619	1559.015	548.304	-2351.733	1792.204	550.249	-2576.503	1587.576	556.414
-1517.720	1945.830	147.190	-1483.524	2143.338	156.742	-1442.997	2034.718	147.873	-1568.512	1318.488	154.477	-1590.372	1117.934	155.140	-1522.159	1211.372	160.632	-1440.553	1553.381	337.635	-1582.752	1809.393	347.476	-1424.782	1680.146	343.408	-1623.971	1463.034	334.333	-2040.946	2159.703	165.296	-2066.799	1958.192	155.493	-2189.832	1974.732	151.819	-2164.494	2175.858	161.871	-2157.141	1141.452	154.048	-2258.931	1356.054	137.342	-2281.768	1153.441	149.285	-2135.782	1343.944	143.441	-2778.472	1999.406	154.860	-2835.107	2106.639	152.887	0.000	0.000	0.000	-2801.477	1375.338	139.303	-2860.844	1278.942	145.827	-2807.378	1173.885	153.166	-2836.545	1696.729	376.642	-2911.129	1843.479	385.107	-2810.513	1934.853	387.677	-2922.678	1558.769	371.064	-2832.072	1456.763	364.518	-2153.294	1808.494	580.562	-2310.298	1680.135	589.946	-2006.927	1665.140	583.451	-1746.544	1567.970	539.337	-1746.753	1763.281	521.795	-1962.105	1782.428	526.785	-1961.482	1550.891	545.987	-2570.390	1779.083	558.267	-2359.582	1559.795	549.339	-2354.801	1793.341	547.998	-2574.108	1582.706	557.252
-1501.225	1946.549	151.402	-1462.235	2143.301	161.847	-1424.098	2033.579	157.367	-1573.395	1321.414	153.767	-1599.912	1121.237	156.172	-1529.444	1213.145	161.378	-1441.614	1552.779	340.131	-1577.564	1812.236	348.921	-1422.992	1679.396	346.709	-1627.216	1466.937	333.126	-2047.680	2155.734	168.316	-2070.536	1954.199	155.133	-2193.632	1969.266	147.801	-2171.241	2170.394	161.692	-2149.999	1134.537	154.252	-2255.643	1347.543	136.718	-2274.917	1144.936	149.729	-2131.982	1337.560	142.676	-2776.144	2001.974	156.387	-2831.049	2109.123	152.214	0.000	0.000	0.000	-2804.952	1377.272	135.985	-2865.760	1281.797	141.018	-2813.955	1175.875	151.703	-2836.655	1699.102	375.974	-2908.940	1847.383	385.094	-2806.481	1936.818	387.831	-2925.078	1562.789	369.591	-2836.206	1459.456	362.445	-2156.182	1811.681	576.405	-2310.283	1680.019	587.909	-2006.740	1671.196	580.445	-1744.320	1581.583	537.907	-1749.657	1775.826	515.791	-1965.182	1789.402	521.200	-1958.524	1558.317	547.131	-2572.004	1775.252	554.897	-2357.853	1558.838	550.291	-2356.442	1792.563	544.133	-2572.660	1578.922	558.397
