NO_OF_FRAMES	1066
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:40:07	1350375.27588781
DATA_INCLUDED	3D
MARKER_NAMES	L5	L2	L3	L4	L1	E3	E1	E2	C4	C3	C2	C1	A3	A1	A2	B3	B1	B2	D2	D1	D4	D3	F1	F3	F2	H2	H1	H3	H4	K1	K4	K2	K3	J3	J2	J1	G2	G1	G3	G4
L5 X	L5 Y	L5 Z	L2 X	L2 Y	L2 Z	L3 X	L3 Y	L3 Z	L4 X	L4 Y	L4 Z	L1 X	L1 Y	L1 Z	E3 X	E3 Y	E3 Z	E1 X	E1 Y	E1 Z	E2 X	E2 Y	E2 Z	C4 X	C4 Y	C4 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	C1 X	C1 Y	C1 Z	A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B3 X	B3 Y	B3 Z	B1 X	B1 Y	B1 Z	B2 X	B2 Y	B2 Z	D2 X	D2 Y	D2 Z	D1 X	D1 Y	D1 Z	D4 X	D4 Y	D4 Z	D3 X	D3 Y	D3 Z	F1 X	F1 Y	F1 Z	F3 X	F3 Y	F3 Z	F2 X	F2 Y	F2 Z	H2 X	H2 Y	H2 Z	H1 X	H1 Y	H1 Z	H3 X	H3 Y	H3 Z	H4 X	H4 Y	H4 Z	K1 X	K1 Y	K1 Z	K4 X	K4 Y	K4 Z	K2 X	K2 Y	K2 Z	K3 X	K3 Y	K3 Z	J3 X	J3 Y	J3 Z	J2 X	J2 Y	J2 Z	J1 X	J1 Y	J1 Z	G2 X	G2 Y	G2 Z	G1 X	G1 Y	G1 Z	G3 X	G3 Y	G3 Z	G4 X	G4 Y	G4 Z	
-2011.954	-719.312	335.192	-2191.314	-372.824	379.357	-2080.117	-493.106	364.051	-2126.196	-647.000	345.673	-2119.402	-258.351	393.409	-2105.559	-171.359	151.705	-2165.007	21.950	146.949	-2190.286	-92.154	145.170	-1370.068	-128.882	139.354	-1494.181	-134.645	137.631	-1504.951	68.532	145.353	-1381.423	75.148	147.024	-781.903	-8.701	171.311	-756.875	189.578	186.967	-711.493	82.310	180.458	-822.153	-837.706	132.852	-808.443	-637.072	138.584	-758.103	-741.434	141.491	-1444.316	-766.676	203.108	-1321.031	-753.766	211.865	-1305.082	-951.798	260.682	-1428.792	-963.356	250.644	-1953.615	-776.527	119.564	-1906.313	-972.544	131.866	-1983.936	-892.363	117.330	-1243.690	-235.742	537.119	-1029.414	-210.358	530.811	-1196.705	-463.400	545.779	-991.519	-402.768	541.491	-1622.897	-296.379	550.813	-1600.112	-527.681	542.851	-1834.618	-335.650	557.052	-1815.199	-530.131	549.449	-1565.025	-404.965	590.155	-1434.655	-248.761	591.414	-1264.006	-362.363	585.164	-685.333	-280.365	358.983	-848.599	-158.674	370.073	-693.820	-407.046	345.284	-872.237	-504.148	329.745
-2000.133	-725.852	350.190	-2183.330	-381.968	395.529	-2070.580	-500.834	378.444	-2114.881	-655.035	362.293	-2112.502	-266.439	406.851	-2101.696	-180.206	161.908	-2163.065	11.603	156.405	-2187.357	-101.708	154.693	-1366.737	-126.599	141.178	-1491.076	-133.711	141.235	-1503.275	71.017	144.158	-1380.134	77.605	144.013	-759.094	-12.331	185.836	-724.885	184.019	205.968	-684.589	74.996	196.571	-834.277	-837.759	131.582	-812.965	-637.054	140.620	-765.435	-744.364	143.170	-1433.954	-764.583	211.423	-1310.629	-750.365	220.188	-1292.725	-947.255	272.515	-1416.460	-960.132	262.689	-1947.736	-780.093	126.098	-1897.755	-975.571	131.811	-1976.302	-895.760	123.195	-1234.791	-232.647	546.092	-1020.411	-208.142	540.385	-1188.685	-460.952	551.561	-982.105	-402.130	546.789	-1615.012	-297.509	560.912	-1588.415	-528.268	550.372	-1825.904	-340.124	568.139	-1803.491	-534.330	558.842	-1555.311	-405.744	598.037	-1426.408	-248.283	600.371	-1254.817	-360.279	591.191	-674.579	-292.123	369.474	-832.516	-163.731	382.070	-687.990	-417.465	353.327	-871.736	-507.161	334.238
-1987.247	-732.608	358.804	-2175.419	-391.815	407.842	-2061.332	-508.374	389.485	-2103.066	-663.565	372.457	-2107.035	-274.834	420.317	-2101.865	-187.834	178.212	-2167.142	2.535	175.663	-2189.357	-111.123	174.853	-1364.219	-124.184	143.200	-1487.342	-135.044	143.947	-1505.043	68.952	141.749	-1381.328	79.183	142.128	-736.805	-16.678	201.930	-695.874	177.566	228.581	-659.422	67.427	216.324	-841.423	-837.420	128.884	-815.739	-638.050	142.695	-771.153	-747.482	143.344	-1422.452	-760.622	215.576	-1297.228	-744.150	223.954	-1274.957	-941.094	271.918	-1398.393	-956.427	262.357	-1940.994	-783.177	132.838	-1887.524	-978.352	132.627	-1967.548	-897.959	130.177	-1226.822	-228.374	553.443	-1012.537	-202.767	548.229	-1179.746	-455.397	555.282	-973.979	-395.047	551.502	-1607.743	-298.775	570.176	-1576.423	-528.953	556.585	-1817.498	-346.089	577.677	-1791.274	-539.635	566.053	-1545.609	-406.057	605.385	-1418.960	-246.819	607.961	-1246.844	-354.931	597.372	-664.679	-302.575	378.268	-817.569	-168.076	390.820	-683.560	-427.431	360.115	-869.933	-509.278	340.312
-1973.475	-738.624	364.507	-2167.118	-401.934	420.180	-2051.880	-515.331	398.913	-2089.254	-672.677	380.865	-2100.329	-283.870	431.592	-2103.251	-193.148	195.724	-2172.438	-3.797	200.356	-2192.094	-118.224	197.364	-1359.917	-122.437	145.157	-1482.261	-136.551	146.566	-1503.275	66.465	140.127	-1379.396	79.175	139.510	-714.956	-20.969	216.527	-667.136	171.045	249.573	-634.664	59.918	234.951	-854.421	-836.873	128.165	-817.529	-639.314	145.606	-778.907	-749.411	144.248	-1407.708	-755.963	213.047	-1283.201	-738.579	223.855	-1258.226	-936.198	264.974	-1381.199	-953.006	252.953	-1934.136	-787.109	139.156	-1876.131	-980.119	134.018	-1958.172	-900.375	137.970	-1219.852	-224.442	560.657	-1006.005	-196.286	555.492	-1169.956	-450.975	559.687	-965.037	-388.449	556.943	-1600.522	-300.492	578.437	-1564.665	-529.775	560.677	-1809.157	-352.156	585.270	-1779.204	-544.983	570.552	-1536.191	-406.622	611.562	-1411.608	-245.830	615.124	-1236.759	-350.998	605.735	-656.122	-311.955	385.220	-803.560	-171.620	398.926	-679.690	-435.522	366.137	-869.318	-509.834	344.176
-1961.248	-743.426	367.173	-2158.974	-410.213	429.674	-2043.989	-520.225	406.355	-2078.295	-679.113	386.184	-2093.438	-291.647	441.791	-2101.013	-195.904	212.202	-2173.732	-7.011	224.920	-2190.788	-122.149	218.050	-1356.221	-121.503	146.182	-1478.130	-137.146	148.388	-1502.199	66.033	138.833	-1378.811	80.164	137.607	-695.645	-23.545	228.769	-638.781	164.875	264.824	-611.783	53.381	248.480	-868.774	-831.839	127.069	-824.224	-636.269	146.305	-789.937	-747.568	143.504	-1393.681	-751.409	211.953	-1271.944	-733.216	220.711	-1243.525	-931.208	257.352	-1366.511	-949.076	247.724	-1924.739	-788.637	142.755	-1865.279	-980.678	134.478	-1947.898	-902.209	141.813	-1212.796	-222.309	568.673	-999.058	-192.424	564.299	-1161.086	-448.560	561.429	-956.463	-384.605	560.396	-1592.617	-303.894	585.459	-1553.656	-532.147	562.358	-1800.718	-358.936	593.019	-1767.828	-550.762	573.201	-1526.938	-409.951	615.607	-1404.518	-247.395	622.666	-1226.927	-350.150	611.744	-648.599	-319.922	389.778	-790.355	-174.413	407.072	-677.267	-442.316	367.250	-869.388	-508.322	344.632
-1948.817	-747.218	362.554	-2151.035	-417.127	437.126	-2034.413	-525.751	409.345	-2068.145	-683.635	384.889	-2086.731	-298.094	452.861	-2095.663	-195.345	225.747	-2169.368	-7.386	244.449	-2186.185	-122.716	233.817	-1354.022	-119.113	147.227	-1475.410	-135.925	149.371	-1503.082	66.129	137.338	-1380.143	82.532	135.958	-682.322	-23.991	237.890	-622.312	162.844	277.865	-597.403	50.784	261.182	-874.481	-828.112	125.952	-826.048	-633.420	144.644	-793.864	-745.464	140.777	-1384.229	-748.517	214.122	-1260.825	-727.772	219.920	-1228.485	-924.926	257.009	-1350.823	-944.900	248.920	-1913.851	-787.953	143.501	-1852.625	-978.948	134.424	-1935.757	-901.959	142.507	-1204.584	-222.235	576.561	-990.730	-192.661	572.231	-1152.597	-447.770	562.656	-948.709	-384.906	561.194	-1585.317	-308.969	592.071	-1542.807	-535.842	562.517	-1792.456	-367.454	599.815	-1756.566	-558.039	574.348	-1517.953	-414.734	619.157	-1397.382	-250.735	630.299	-1221.530	-351.094	609.156	-642.072	-322.766	390.336	-781.128	-174.907	410.793	-673.103	-444.155	366.296	-865.994	-505.904	344.219
-1939.251	-748.014	358.878	-2143.534	-421.317	443.367	-2025.927	-528.542	411.645	-2058.957	-685.838	383.426	-2079.813	-302.576	461.851	-2089.961	-192.797	236.666	-2163.933	-5.940	260.683	-2180.653	-121.068	246.202	-1350.012	-117.684	148.355	-1471.084	-135.359	150.976	-1500.874	66.086	136.063	-1377.953	83.327	133.496	-680.581	-19.755	238.580	-623.159	165.573	284.433	-597.062	54.331	265.118	-869.369	-827.794	123.600	-821.624	-632.838	142.233	-788.763	-744.602	136.083	-1371.709	-746.391	213.804	-1248.596	-723.934	223.660	-1214.234	-920.395	261.736	-1336.655	-942.756	249.965	-1903.440	-785.388	143.781	-1840.939	-975.795	134.413	-1924.501	-899.418	142.670	-1196.107	-223.484	581.981	-982.168	-194.880	576.948	-1146.106	-449.602	561.864	-940.945	-386.764	560.946	-1577.766	-312.464	596.266	-1533.782	-538.919	564.220	-1784.526	-372.440	603.995	-1747.324	-562.715	576.395	-1509.171	-418.220	620.323	-1390.051	-254.240	635.442	-1210.564	-352.701	618.762	-636.117	-318.944	385.923	-776.417	-172.522	407.175	-666.151	-441.110	363.661	-858.740	-505.047	345.605
-1933.840	-747.298	357.223	-2135.805	-421.245	448.600	-2018.932	-528.617	414.320	-2053.091	-684.977	383.318	-2071.315	-303.179	468.891	-2083.428	-190.305	248.017	-2157.215	-3.694	276.361	-2173.611	-119.153	260.362	-1344.034	-116.982	149.367	-1465.920	-135.550	152.502	-1497.426	64.225	135.087	-1374.722	82.930	132.539	-693.369	-14.566	229.395	0.000	0.000	0.000	0.000	0.000	0.000	-856.262	-828.827	118.764	-814.739	-632.516	137.880	-778.208	-742.759	127.177	-1361.124	-746.276	214.928	-1238.194	-722.575	222.966	-1201.972	-919.415	260.732	-1324.713	-942.603	251.775	-1898.611	-783.546	143.827	-1836.884	-974.206	134.144	-1920.201	-897.394	142.470	-1186.514	-224.559	584.649	-972.190	-198.847	578.896	-1139.722	-450.941	562.298	-934.148	-390.746	559.992	-1570.497	-314.495	597.497	-1524.888	-540.949	567.721	-1777.022	-375.873	605.017	-1738.288	-566.158	579.446	-1501.067	-419.827	623.000	-1382.518	-255.530	637.811	-1202.898	-353.440	620.211	-630.518	-310.797	377.244	-775.152	-168.475	399.304	-657.000	-434.348	359.045	-847.727	-505.120	348.937
-1932.290	-747.012	362.517	-2127.567	-417.197	453.763	-2008.675	-525.725	415.678	-2050.170	-682.511	389.748	-2061.009	-299.765	472.912	-2074.580	-187.172	256.668	-2145.010	0.964	289.375	-2162.760	-114.778	272.432	-1339.277	-117.408	149.476	-1461.212	-136.681	153.149	-1494.050	62.960	134.100	-1371.514	82.353	131.923	-709.488	-11.137	210.418	-663.353	181.661	246.192	0.000	0.000	0.000	-839.435	-829.255	111.754	-805.925	-631.120	131.625	-765.061	-739.917	114.667	-1352.965	-746.225	211.929	-1229.097	-720.840	219.993	-1192.487	-918.419	256.008	-1314.624	-941.753	247.042	-1898.829	-782.961	143.595	-1840.140	-974.768	132.455	-1922.271	-896.457	140.027	-1177.692	-225.959	583.494	-963.109	-202.428	576.326	-1133.670	-452.784	563.065	-927.135	-395.758	563.182	-1563.115	-316.569	596.892	-1517.199	-543.280	572.348	-1769.464	-378.002	604.812	-1730.605	-568.654	583.685	-1494.173	-421.845	626.565	-1374.968	-256.323	636.161	-1195.329	-354.195	620.222	-625.984	-298.809	367.227	-776.592	-162.832	388.924	-647.079	-424.128	353.834	-834.877	-504.580	351.860
-1933.069	-747.185	370.036	-2121.120	-411.414	454.806	-2004.632	-523.432	419.223	-2049.432	-679.600	395.088	-2051.740	-295.580	472.462	-2060.925	-183.671	258.944	-2124.894	5.395	292.173	-2147.012	-109.421	274.122	-1337.939	-115.642	150.421	-1459.731	-136.137	153.988	-1494.332	63.144	132.918	-1372.029	83.679	131.254	-722.236	-11.050	182.497	-687.081	186.240	202.201	-649.629	79.413	170.970	-816.534	-829.780	107.073	-791.569	-630.867	126.707	-746.935	-736.675	106.650	-1346.200	-743.121	203.245	-1222.131	-716.559	211.769	-1184.158	-914.532	244.405	-1306.039	-938.710	235.492	-1900.207	-782.734	143.750	-1846.067	-975.764	129.337	-1926.153	-895.427	136.819	-1170.097	-229.580	581.759	-955.188	-207.041	572.591	-1126.900	-457.008	561.824	-921.053	-399.908	557.199	-1554.255	-319.839	597.005	-1512.239	-547.479	574.591	-1761.492	-377.971	607.050	-1725.876	-569.438	587.436	-1486.726	-425.354	627.406	-1368.488	-259.592	634.399	-1188.436	-356.815	619.262	-623.174	-285.193	357.025	-780.526	-156.434	375.678	-637.777	-411.613	348.218	-820.909	-501.879	351.968
-1929.188	-748.213	378.985	-2115.276	-409.788	457.482	-1999.275	-523.216	423.654	-2045.165	-679.744	403.456	-2045.175	-294.175	472.105	-2048.243	-183.554	251.462	-2109.565	6.226	281.152	-2134.330	-107.582	261.029	-1340.283	-112.481	152.599	-1461.477	-135.048	153.708	-1499.325	63.352	130.263	-1377.334	86.237	131.085	-739.757	-16.056	147.946	-716.778	183.049	149.949	-670.127	75.704	145.893	-782.434	-834.205	112.175	-769.213	-634.554	128.527	-718.216	-737.995	113.586	-1340.814	-736.467	189.182	-1218.770	-709.300	194.468	-1176.126	-906.843	220.010	-1298.030	-932.648	213.741	-1898.216	-783.487	145.752	-1845.317	-976.538	127.766	-1924.980	-895.686	137.208	-1165.044	-234.620	577.425	-950.443	-207.362	565.350	-1116.786	-461.664	557.816	-912.768	-399.943	547.822	-1543.220	-323.088	597.581	-1509.051	-552.190	573.937	-1752.114	-374.396	610.634	-1723.230	-566.860	589.693	-1478.308	-430.689	627.425	-1360.164	-264.953	633.415	-1180.321	-362.348	615.995	-622.305	-270.744	341.904	-786.543	-150.725	356.512	-629.626	-398.110	340.050	-807.047	-498.497	351.453
-1923.659	-749.684	381.820	-2109.653	-410.959	457.836	-1993.555	-524.530	425.195	-2039.765	-680.933	405.279	-2039.871	-295.015	472.751	-2044.767	-190.210	245.079	-2107.131	1.314	265.999	-2131.242	-113.954	252.595	-1341.329	-106.486	151.377	-1462.417	-129.405	153.303	-1500.353	69.464	132.966	-1378.255	92.112	131.658	-759.936	-16.795	133.025	0.000	0.000	0.000	-696.962	79.742	131.463	-737.444	-840.160	122.732	-738.727	-639.143	131.413	-679.897	-739.201	124.421	-1340.655	-725.514	167.047	-1217.758	-698.536	177.280	-1176.230	-897.880	188.659	-1297.595	-923.020	178.413	-1894.192	-784.106	147.878	-1842.252	-977.155	127.255	-1921.625	-896.264	139.144	-1157.416	-239.035	568.386	-943.254	-210.761	551.096	-1109.054	-465.751	548.902	-905.032	-402.924	533.853	-1534.281	-325.698	597.854	-1503.568	-554.913	570.474	-1743.691	-374.671	614.304	-1717.633	-566.888	589.613	-1470.132	-433.263	625.241	-1351.111	-268.497	628.078	-1172.065	-366.876	609.049	-622.181	-256.897	323.173	-794.633	-147.558	331.846	-620.091	-383.871	331.839	-790.763	-495.196	344.370
-1913.735	-753.531	393.264	-2104.801	-415.384	461.039	-1991.810	-528.529	433.433	-2030.654	-686.081	416.701	-2036.870	-297.786	470.013	-2049.692	-203.238	236.897	-2115.025	-12.746	248.804	-2137.038	-127.821	242.466	-1337.648	-97.940	148.267	-1458.956	-117.376	153.730	-1492.682	82.647	136.812	-1370.219	102.334	131.506	-772.950	-13.076	126.782	-767.506	185.789	138.810	-715.521	86.581	131.021	-694.723	-841.671	134.633	-710.267	-640.680	131.202	-644.676	-736.333	130.526	-1351.570	-713.064	145.292	-1228.454	-689.959	153.061	-1192.243	-890.274	154.549	-1314.680	-911.916	147.154	-1889.612	-788.279	151.707	-1836.992	-980.136	126.114	-1916.623	-900.988	141.176	-1146.074	-248.594	558.485	-932.693	-225.515	538.363	-1103.312	-475.821	535.246	-898.207	-418.150	517.848	-1522.099	-325.065	593.095	-1500.553	-554.758	563.952	-1732.787	-366.242	614.505	-1714.541	-559.478	588.210	-1461.943	-435.164	618.766	-1338.416	-273.279	619.576	-1162.739	-376.241	596.530	-620.944	-245.840	303.982	-799.256	-148.150	313.736	-611.606	-372.911	312.118	-773.873	-495.237	332.977
-1902.820	-758.306	402.934	-2100.431	-422.368	460.737	-1985.616	-533.519	436.051	-2020.794	-692.843	425.649	-2035.007	-303.125	463.689	-2054.781	-219.575	227.042	-2126.696	-30.714	230.672	-2144.077	-146.039	231.476	-1328.291	-84.360	147.700	-1450.786	-99.145	154.020	-1476.247	102.231	142.258	-1352.977	117.292	135.799	-773.019	-10.796	122.080	-782.881	189.563	143.236	-719.816	91.847	128.156	-666.057	-842.115	140.523	-688.401	-642.119	127.960	-618.784	-735.081	132.831	-1370.946	-703.491	127.015	-1248.162	-684.838	133.760	-1218.672	-885.493	137.399	-1342.094	-902.801	130.544	-1882.978	-797.831	151.256	-1827.085	-988.684	126.764	-1908.309	-911.021	142.073	-1135.234	-261.617	547.118	-920.680	-242.908	526.481	-1098.809	-488.197	515.185	-892.229	-435.973	498.139	-1509.439	-324.896	584.292	-1498.883	-554.706	554.328	-1720.880	-356.332	611.605	-1711.943	-550.098	585.046	-1453.923	-437.411	605.796	-1325.960	-279.397	606.296	-1156.159	-389.122	574.195	-615.666	-240.589	292.315	-798.052	-150.170	299.831	-601.518	-367.341	299.923	-760.051	-496.358	317.525
-1888.157	-763.623	400.948	-2096.063	-433.788	455.168	-1977.841	-541.371	430.788	-2008.017	-701.809	424.005	-2034.956	-311.983	454.861	-2058.856	-234.566	213.913	-2136.724	-48.188	212.552	-2151.634	-163.267	217.730	-1316.634	-68.500	149.224	-1440.150	-78.649	158.194	-1456.707	124.051	159.080	-1333.479	134.051	149.865	-769.560	-13.016	117.771	-784.601	186.328	146.847	-719.624	89.990	129.004	-641.043	-844.988	130.880	-669.871	-645.654	117.089	-597.806	-736.587	120.845	-1377.863	-697.299	120.283	-1253.878	-682.700	127.001	-1230.926	-883.986	138.841	-1355.082	-897.898	133.544	-1868.700	-807.261	151.378	-1807.097	-997.141	130.079	-1890.879	-921.206	145.945	-1125.376	-270.605	533.674	-910.506	-259.840	511.935	-1097.610	-498.306	495.922	-889.199	-452.609	479.193	-1501.322	-323.961	577.217	-1496.613	-552.884	538.115	-1712.971	-351.481	607.289	-1709.062	-544.379	572.226	-1448.671	-436.468	592.306	-1313.279	-283.881	596.810	-1149.750	-397.019	557.207	-609.913	-241.203	283.140	-794.693	-156.188	286.705	-592.339	-367.323	291.691	-743.731	-499.628	311.710
-1869.041	-767.093	392.527	-2092.000	-444.235	431.649	-1967.256	-548.950	412.889	-1991.951	-709.292	411.509	-2035.708	-320.404	428.412	-2060.872	-246.849	196.514	-2146.646	-62.621	199.029	-2156.038	-179.022	202.382	-1305.287	-56.142	155.959	-1429.069	-63.826	164.059	-1440.515	138.402	179.854	-1316.915	146.214	171.332	-771.323	-19.227	113.542	-790.938	176.428	154.400	-723.243	83.833	131.694	-629.393	-848.531	125.072	-662.212	-649.873	116.665	-589.171	-739.896	113.895	-1377.905	-692.889	115.949	-1253.842	-679.884	123.139	-1234.031	-881.482	142.059	-1358.777	-893.055	136.251	-1846.000	-818.936	149.650	-1775.153	-1006.323	135.009	-1862.359	-934.289	149.563	-1115.258	-274.959	522.407	-899.604	-271.961	502.727	-1098.175	-503.948	483.943	-888.791	-467.854	464.269	-1496.329	-317.487	564.751	-1496.172	-546.618	527.647	-1709.069	-339.575	592.676	-1708.296	-534.690	561.381	-1445.869	-431.506	581.535	-1306.805	-281.989	585.749	-1146.376	-399.437	547.160	-607.446	-245.887	265.827	-794.380	-164.229	268.912	-587.418	-371.096	277.803	-736.264	-506.258	301.471
-1851.655	-769.177	380.758	-2086.430	-451.269	396.426	-1956.721	-554.469	387.605	-1976.858	-714.914	390.384	-2033.248	-327.301	391.904	-2053.124	-257.637	175.097	-2144.068	-76.358	179.117	-2149.911	-193.248	183.964	-1289.293	-48.010	160.372	-1413.478	-52.038	166.319	-1418.661	149.511	191.960	-1294.781	153.606	185.495	-771.183	-24.713	108.240	-789.449	169.342	158.296	-722.385	77.625	130.267	-624.375	-859.570	131.930	-656.261	-661.242	113.725	-583.401	-751.614	116.999	-1379.573	-690.680	111.551	-1255.142	-679.629	118.421	-1240.239	-880.678	146.564	-1364.160	-890.246	140.286	-1814.565	-830.914	140.647	-1734.833	-1015.941	137.478	-1826.929	-946.315	144.603	-1107.093	-275.384	515.910	-892.842	-283.786	487.528	-1099.797	-505.267	476.601	-888.907	-476.591	454.616	-1495.456	-309.560	553.687	-1496.650	-539.305	518.654	-1708.287	-330.455	578.390	-1709.520	-524.505	547.085	-1445.306	-423.683	572.684	-1303.106	-277.272	577.373	-1144.842	-398.667	541.288	-605.594	-251.698	253.939	-793.273	-170.242	256.571	-585.106	-376.262	267.590	-733.204	-511.623	295.419
-1833.534	-772.107	365.569	-2079.159	-463.744	363.222	-1946.048	-561.176	363.379	-1960.578	-722.163	368.157	-2030.852	-336.865	359.445	-2036.690	-268.191	135.406	-2134.578	-85.432	152.258	-2139.233	-202.393	151.859	-1273.375	-39.497	158.243	-1398.410	-42.464	160.040	-1399.063	158.890	186.041	-1275.020	159.776	183.710	-769.814	-28.733	105.125	-788.262	164.331	158.650	-721.041	73.129	128.923	-618.108	-862.507	129.660	-654.623	-664.827	113.591	-580.606	-753.874	113.758	-1380.044	-686.490	107.285	-1255.065	-677.586	115.081	-1244.988	-878.339	150.617	-1368.149	-885.302	143.100	-1774.315	-834.947	127.890	-1686.693	-1016.525	135.625	-1781.061	-950.188	129.227	-1103.085	-276.967	509.273	-890.036	-290.226	483.316	-1102.770	-506.373	471.849	-891.068	-485.169	449.993	-1496.906	-302.502	545.100	-1496.316	-531.460	507.606	-1709.829	-324.185	566.047	-1709.992	-517.224	532.220	-1446.869	-416.195	565.645	-1301.407	-272.890	569.991	-1143.917	-398.605	536.896	-602.814	-255.405	251.065	-791.063	-175.312	251.957	-581.719	-379.745	266.017	-729.571	-515.806	294.778
-1810.365	-775.862	347.355	-2069.870	-478.314	328.791	-1932.229	-570.734	337.080	-1938.787	-731.983	340.534	-2027.649	-349.044	328.607	-2030.135	-271.819	125.997	-2129.003	-95.978	133.129	-2130.257	-212.252	124.222	-1264.580	-37.298	145.678	-1388.977	-36.238	148.362	-1385.913	165.946	168.681	-1261.638	164.609	164.922	-765.825	-30.555	105.636	-786.689	163.078	155.846	-718.548	72.800	126.310	-611.557	-865.428	126.696	-646.436	-667.658	111.342	-573.101	-757.268	109.889	-1382.261	-681.901	101.874	-1257.082	-675.133	113.192	-1252.027	-874.892	155.229	-1375.093	-879.683	143.836	-1736.564	-836.889	120.024	-1639.389	-1013.888	136.073	-1734.877	-951.493	121.259	-1100.000	-278.134	506.649	-884.668	-302.021	483.479	-1106.541	-507.288	469.647	-894.151	-493.289	450.854	-1499.890	-294.490	538.996	-1494.631	-522.642	499.209	-1712.981	-320.642	555.735	-1708.512	-513.057	522.255	-1448.615	-407.021	558.012	-1300.609	-267.355	562.765	-1144.879	-396.885	534.968	-598.650	-255.931	262.160	-787.014	-177.315	257.536	-576.678	-380.651	276.512	-725.143	-517.990	299.084
-1787.844	-778.317	331.327	-2060.874	-493.686	308.305	-1918.980	-579.128	318.856	-1917.852	-740.915	320.849	-2024.871	-362.665	309.756	-2024.547	-279.594	118.466	-2138.174	-114.132	136.406	-2129.238	-228.621	119.206	-1255.405	-35.850	136.055	-1378.664	-31.420	140.461	-1374.194	169.441	152.500	-1250.330	166.676	147.432	-761.807	-31.811	107.612	-783.602	162.911	152.583	-715.113	72.397	124.755	-601.001	-862.863	127.559	-635.139	-664.798	117.136	-561.369	-754.430	117.229	-1381.312	-677.160	102.036	-1256.676	-672.039	111.995	-1254.437	-871.403	155.545	-1378.066	-874.305	144.215	-1705.742	-839.014	115.364	-1600.995	-1010.441	141.065	-1700.016	-953.678	123.892	-1096.938	-276.443	507.118	-882.193	-305.373	488.454	-1108.449	-505.757	470.713	-895.468	-496.879	455.902	-1503.133	-287.017	534.766	-1491.860	-514.899	493.006	-1716.177	-318.847	545.508	-1705.892	-511.078	511.097	-1449.175	-398.963	553.110	-1297.857	-261.927	561.325	-1145.033	-393.679	534.150	-593.879	-254.396	273.418	-782.752	-176.987	265.495	-571.307	-379.332	288.168	-719.730	-517.257	307.778
-1770.142	-779.871	326.879	-2052.820	-506.352	297.084	-1908.174	-585.830	310.815	-1900.861	-747.883	315.275	-2021.975	-373.892	297.397	-2021.536	-286.631	111.204	-2145.185	-129.024	136.750	-2128.797	-241.448	112.888	-1244.733	-32.866	141.229	-1368.921	-28.410	138.110	-1361.818	173.863	153.906	-1237.712	169.662	155.659	-760.123	-31.152	110.858	-787.266	164.062	151.741	-715.986	74.509	126.871	-578.374	-854.224	131.029	-618.259	-657.000	125.042	-541.244	-743.991	127.965	-1380.188	-673.516	103.221	-1254.343	-670.256	110.276	-1252.526	-869.274	154.790	-1376.559	-871.319	145.148	-1686.282	-843.597	112.227	-1570.536	-1008.867	145.729	-1673.113	-956.389	125.777	-1094.978	-272.401	508.242	-881.385	-303.221	493.712	-1108.755	-502.296	474.697	-895.493	-496.090	463.158	-1503.186	-280.166	529.853	-1491.313	-508.462	490.646	-1716.311	-311.570	537.167	-1705.198	-505.314	504.429	-1448.987	-392.223	549.946	-1297.654	-255.584	559.008	-1144.911	-388.674	536.711	-591.470	-247.887	284.801	-781.337	-174.650	271.143	-566.821	-372.178	301.985	-712.920	-512.664	319.719
-1755.224	-779.644	327.184	-2045.242	-514.745	294.431	-1898.928	-589.510	309.479	-1886.943	-751.577	315.111	-2018.182	-381.457	294.451	-2023.919	-289.436	108.473	-2144.945	-132.286	137.531	-2129.698	-245.172	109.610	-1235.526	-33.633	142.397	-1359.594	-27.630	138.365	-1349.423	174.609	155.817	-1225.453	168.555	157.931	-761.664	-27.139	116.306	-796.422	167.961	151.953	-721.471	80.517	131.803	-551.158	-840.671	136.658	-597.097	-644.696	131.858	-517.493	-729.177	138.145	-1379.578	-670.664	103.568	-1253.475	-670.432	111.769	-1255.958	-869.903	154.304	-1379.942	-869.256	143.898	-1660.743	-835.178	114.037	-1548.211	-1003.231	145.559	-1652.053	-953.098	125.004	-1092.664	-270.859	510.133	-879.930	-302.067	499.049	-1106.773	-500.290	481.328	-894.376	-495.756	469.281	-1500.781	-275.266	528.652	-1490.041	-503.976	491.507	-1713.972	-305.505	535.706	-1703.531	-500.999	504.178	-1448.232	-387.174	551.636	-1295.667	-251.529	557.064	-1143.218	-386.941	539.594	-591.985	-234.962	297.295	-783.301	-168.866	277.733	-563.176	-358.399	315.179	-704.954	-504.052	328.377
